TransactionID,CustomerID,Year,Amount,StoreID,Weekday / Weekend,Brand,Transaction Region,Store Region,Age Band,Gender
10724,11263,2012,7.1499999999999995,20004,Weekday,The Camping Hut,2,2,50-60,female
10754,10757,2012,4.6499999999999995,10004,Weekday,The Camping Hut,1,2,50-60,female
10810,10757,2012,10.0,20003,Weekday,River Deep Camping,2,2,50-60,female
10811,10757,2012,3.8,20003,Weekday,River Deep Camping,2,2,50-60,female
10812,10757,2012,5.45,20003,Weekday,River Deep Camping,2,2,50-60,female
12725,10757,2013,9.2,20003,Weekday,River Deep Camping,2,2,50-60,female
11828,10757,2012,10.8,40001,Weekday,Camping Land,4,2,50-60,female
11827,10757,2012,13.6,20001,Weekday,Camping Land,2,2,50-60,female
11829,10757,2012,14.65,20001,Weekday,Camping Land,2,2,50-60,female
11830,10757,2012,10.05,20001,Weekday,Camping Land,2,2,50-60,female
11831,10757,2012,12.2,20001,Weekday,Camping Land,2,2,50-60,female
15783,10757,2013,11.9,20001,Weekday,Camping Land,2,2,50-60,female
15784,10757,2013,3.6,20001,Weekday,Camping Land,2,2,50-60,female
15785,10757,2013,15.2,20001,Weekday,Camping Land,2,2,50-60,female
10980,10757,2012,7.95,30002,Weekday,Outdoor,3,2,50-60,female
12726,10757,2013,6.6499999999999995,30003,Weekday,River Deep Camping,3,2,50-60,female
10753,10757,2012,9.05,20004,Weekday,The Camping Hut,2,2,50-60,female
10763,11280,2012,7.55,10004,Weekday,The Camping Hut,1,2,50-60,female
12683,11280,2013,3.1,10004,Weekday,The Camping Hut,1,2,50-60,female
11859,11280,2012,10.8,10001,Weekday,Camping Land,1,2,50-60,female
15801,11280,2013,6.2,10001,Weekend,Camping Land,1,2,50-60,female
10817,11280,2012,14.1,20003,Weekday,River Deep Camping,2,2,50-60,female
10818,11280,2012,14.75,20003,Weekday,River Deep Camping,2,2,50-60,female
12739,11280,2013,5.1,20003,Weekday,River Deep Camping,2,2,50-60,female
12740,11280,2013,5.05,20003,Weekday,River Deep Camping,2,2,50-60,female
12741,11280,2013,6.4,20003,Weekday,River Deep Camping,2,2,50-60,female
12679,11280,2013,8.05,40004,Weekday,The Camping Hut,4,2,50-60,female
12684,11280,2013,6.2,40004,Weekday,The Camping Hut,4,2,50-60,female
11857,11280,2012,19.7,30001,Weekday,Camping Land,3,2,50-60,female
11858,11280,2012,8.3,30001,Weekday,Camping Land,3,2,50-60,female
11860,11280,2012,11.450000000000001,20001,Weekday,Camping Land,2,2,50-60,female
11861,11280,2012,9.6,20001,Weekday,Camping Land,2,2,50-60,female
10986,11280,2012,9.4,20001,Weekday,Camping Land,2,2,50-60,female
15800,11280,2013,6.0,20001,Weekday,Camping Land,2,2,50-60,female
15802,11280,2013,3.15,20001,Weekday,Camping Land,2,2,50-60,female
15803,11280,2013,8.15,20001,Weekday,Camping Land,2,2,50-60,female
14554,11280,2013,14.15,20001,Weekday,Camping Land,2,2,50-60,female
12680,11280,2013,7.35,30004,Weekday,The Camping Hut,3,2,50-60,female
12685,11280,2013,7.0,30004,Weekday,The Camping Hut,3,2,50-60,female
10762,11280,2012,9.6,20004,Weekday,The Camping Hut,2,2,50-60,female
12681,11280,2013,10.950000000000001,20004,Weekday,The Camping Hut,2,2,50-60,female
12682,11280,2013,12.75,20004,Weekday,The Camping Hut,2,2,50-60,female
12686,11280,2013,7.6,20004,Weekday,The Camping Hut,2,2,50-60,female
10772,11877,2012,11.950000000000001,10004,Weekday,The Camping Hut,1,2,50-60,female
10774,11877,2012,7.5,10004,Weekday,The Camping Hut,1,2,50-60,female
12695,11877,2013,10.7,10004,Weekday,The Camping Hut,1,2,50-60,female
10828,11877,2012,5.2,20003,Weekday,River Deep Camping,2,2,50-60,female
12750,11877,2013,12.950000000000001,20003,Weekday,River Deep Camping,2,2,50-60,female
10775,11877,2012,14.65,40004,Weekday,The Camping Hut,4,2,50-60,female
11883,11877,2012,8.850000000000001,40001,Weekday,Camping Land,4,2,50-60,female
15823,11877,2013,11.950000000000001,40001,Weekend,Camping Land,4,2,50-60,female
15826,11877,2013,6.3,40001,Weekday,Camping Land,4,2,50-60,female
15822,11877,2013,6.4,30001,Weekend,Camping Land,3,2,50-60,female
11884,11877,2012,7.7,20001,Weekday,Camping Land,2,2,50-60,female
14561,11877,2013,19.6,20001,Weekday,Camping Land,2,2,50-60,female
15824,11877,2013,6.1,20001,Weekday,Camping Land,2,2,50-60,female
14562,11877,2013,9.2,20001,Weekday,Camping Land,2,2,50-60,female
15825,11877,2013,8.450000000000001,20001,Weekday,Camping Land,2,2,50-60,female
10773,11877,2012,14.25,20004,Weekday,The Camping Hut,2,2,50-60,female
10776,11877,2012,7.55,20004,Weekday,The Camping Hut,2,2,50-60,female
12749,11877,2013,12.5,40003,Weekend,River Deep Camping,4,2,50-60,female
10802,10683,2012,45.7,10004,Weekend,The Camping Hut,1,3,20-30,male
11949,10683,2012,86.75,10001,Weekend,Camping Land,1,3,20-30,male
11947,10683,2012,56.0,30001,Weekday,Camping Land,3,3,20-30,male
11948,10683,2012,47.349999999999994,20001,Weekend,Camping Land,2,3,20-30,male
14613,10683,2013,36.1,30002,Weekday,Outdoor,3,3,20-30,male
10803,11535,2012,23.150000000000002,10004,Weekend,The Camping Hut,1,3,20-30,male
15877,11535,2013,40.2,40001,Weekday,Camping Land,4,3,20-30,male
11951,11535,2012,49.05,20001,Weekend,Camping Land,2,3,20-30,male
11952,11535,2012,80.45,20001,Weekday,Camping Land,2,3,20-30,male
14616,11535,2013,39.949999999999996,30002,Weekday,Outdoor,3,3,20-30,male
12729,11535,2013,54.3,30004,Weekday,The Camping Hut,3,3,20-30,male
10806,11418,2012,6.0,10004,Weekday,The Camping Hut,1,3,20-30,male
12786,11418,2013,66.64999999999999,20003,Weekend,River Deep Camping,2,3,20-30,male
11031,11418,2012,89.45,40002,Weekday,Outdoor,4,3,20-30,male
11963,11418,2012,31.25,30001,Weekend,Camping Land,3,3,20-30,male
11964,11418,2012,44.1,30001,Weekend,Camping Land,3,3,20-30,male
15884,11418,2013,57.9,30001,Weekday,Camping Land,3,3,20-30,male
10843,10297,2012,14.75,10004,Weekday,The Camping Hut,1,3,20-30,female
12018,10297,2012,11.950000000000001,10001,Weekend,Camping Land,1,3,20-30,female
11093,10297,2012,8.6,40002,Weekday,Outdoor,4,3,20-30,female
14696,10297,2013,15.0,10002,Weekend,Outdoor,1,3,20-30,female
14699,10297,2013,11.4,10002,Weekday,Outdoor,1,3,20-30,female
11096,10297,2012,7.8,20001,Weekday,Camping Land,2,3,20-30,female
14697,10297,2013,7.8,20001,Weekend,Camping Land,2,3,20-30,female
11090,10297,2012,13.450000000000001,30002,Weekend,Outdoor,3,3,20-30,female
11091,10297,2012,11.950000000000001,30002,Weekday,Outdoor,3,3,20-30,female
11092,10297,2012,10.25,30002,Weekend,Outdoor,3,3,20-30,female
11094,10297,2012,7.3,30002,Weekend,Outdoor,3,3,20-30,female
11095,10297,2012,11.1,30002,Weekend,Outdoor,3,3,20-30,female
14694,10297,2013,9.850000000000001,30002,Weekday,Outdoor,3,3,20-30,female
14695,10297,2013,12.15,30002,Weekend,Outdoor,3,3,20-30,female
14698,10297,2013,16.25,30002,Weekend,Outdoor,3,3,20-30,female
10910,10297,2012,4.25,30003,Weekday,River Deep Camping,3,3,20-30,female
12839,10297,2013,7.75,30003,Weekday,River Deep Camping,3,3,20-30,female
10842,10297,2012,13.9,30004,Weekday,The Camping Hut,3,3,20-30,female
10862,11095,2012,7.75,10004,Weekend,The Camping Hut,1,3,20-30,female
12780,11095,2013,6.9,10004,Weekday,The Camping Hut,1,3,20-30,female
12039,11095,2012,7.6499999999999995,10001,Weekday,Camping Land,1,3,20-30,female
12037,11095,2012,6.55,30001,Weekend,Camping Land,3,3,20-30,female
12038,11095,2012,5.8,30001,Weekend,Camping Land,3,3,20-30,female
12040,11095,2012,3.25,30001,Weekend,Camping Land,3,3,20-30,female
15950,11095,2013,9.15,30001,Weekend,Camping Land,3,3,20-30,female
15951,11095,2013,1.0,30001,Weekday,Camping Land,3,3,20-30,female
15952,11095,2013,12.1,30001,Weekday,Camping Land,3,3,20-30,female
11109,11095,2012,12.8,30002,Weekday,Outdoor,3,3,20-30,female
11110,11095,2012,5.2,30002,Weekend,Outdoor,3,3,20-30,female
14722,11095,2013,13.350000000000001,30002,Weekday,Outdoor,3,3,20-30,female
12864,11095,2013,12.55,30003,Weekend,River Deep Camping,3,3,20-30,female
12865,11095,2013,9.4,30003,Weekday,River Deep Camping,3,3,20-30,female
12866,11095,2013,7.05,30003,Weekday,River Deep Camping,3,3,20-30,female
10861,11095,2012,7.2,30004,Weekday,The Camping Hut,3,3,20-30,female
12779,11095,2013,18.1,30004,Weekday,The Camping Hut,3,3,20-30,female
12781,11095,2013,10.950000000000001,30004,Weekend,The Camping Hut,3,3,20-30,female
10874,10754,2012,13.05,10004,Weekday,The Camping Hut,1,3,20-30,female
12061,10754,2012,13.6,30001,Weekend,Camping Land,3,3,20-30,female
12062,10754,2012,16.3,30001,Weekday,Camping Land,3,3,20-30,female
15965,10754,2013,10.25,30001,Weekend,Camping Land,3,3,20-30,female
15966,10754,2013,4.1,30001,Weekday,Camping Land,3,3,20-30,female
14743,10754,2013,7.1,20001,Weekday,Camping Land,2,3,20-30,female
14746,10754,2013,13.5,20001,Weekday,Camping Land,2,3,20-30,female
11125,10754,2012,12.65,30002,Weekday,Outdoor,3,3,20-30,female
11126,10754,2012,19.650000000000002,30002,Weekday,Outdoor,3,3,20-30,female
11127,10754,2012,13.15,30002,Weekday,Outdoor,3,3,20-30,female
14744,10754,2013,12.3,30002,Weekday,Outdoor,3,3,20-30,female
14745,10754,2013,6.0,30002,Weekend,Outdoor,3,3,20-30,female
12876,10754,2013,9.3,30003,Weekday,River Deep Camping,3,3,20-30,female
12877,10754,2013,11.450000000000001,30003,Weekday,River Deep Camping,3,3,20-30,female
10871,10754,2012,5.5,30004,Weekend,The Camping Hut,3,3,20-30,female
10872,10754,2012,10.450000000000001,30004,Weekend,The Camping Hut,3,3,20-30,female
10873,10754,2012,5.5,30004,Weekday,The Camping Hut,3,3,20-30,female
12791,10754,2013,13.0,30004,Weekday,The Camping Hut,3,3,20-30,female
12792,10754,2013,17.650000000000002,30004,Weekday,The Camping Hut,3,3,20-30,female
12793,10754,2013,2.3,30004,Weekend,The Camping Hut,3,3,20-30,female
12794,10754,2013,9.850000000000001,30004,Weekday,The Camping Hut,3,3,20-30,female
12795,10754,2013,14.0,30004,Weekday,The Camping Hut,3,3,20-30,female
10944,11901,2012,15.5,10004,Weekday,The Camping Hut,1,3,20-30,female
11002,11901,2012,9.0,20003,Weekday,River Deep Camping,2,3,20-30,female
11242,11901,2012,11.9,10002,Weekend,Outdoor,1,3,20-30,female
12154,11901,2012,5.9,30001,Weekend,Camping Land,3,3,20-30,female
12156,11901,2012,10.3,30001,Weekday,Camping Land,3,3,20-30,female
16054,11901,2013,13.2,30001,Weekend,Camping Land,3,3,20-30,female
16055,11901,2013,10.15,30001,Weekend,Camping Land,3,3,20-30,female
12155,11901,2012,10.55,20001,Weekend,Camping Land,2,3,20-30,female
12157,11901,2012,11.1,20001,Weekend,Camping Land,2,3,20-30,female
16053,11901,2013,5.45,20001,Weekday,Camping Land,2,3,20-30,female
11240,11901,2012,12.4,30002,Weekend,Outdoor,3,3,20-30,female
11241,11901,2012,13.1,30002,Weekend,Outdoor,3,3,20-30,female
14888,11901,2013,6.1,30002,Weekday,Outdoor,3,3,20-30,female
14889,11901,2013,14.8,30002,Weekday,Outdoor,3,3,20-30,female
12948,11901,2013,12.25,30003,Weekend,River Deep Camping,3,3,20-30,female
12949,11901,2013,8.8,30003,Weekday,River Deep Camping,3,3,20-30,female
10943,11901,2012,10.9,30004,Weekday,The Camping Hut,3,3,20-30,female
10945,11901,2012,16.150000000000002,30004,Weekend,The Camping Hut,3,3,20-30,female
12855,11901,2013,12.850000000000001,30004,Weekday,The Camping Hut,3,3,20-30,female
12856,11901,2013,5.9,30004,Weekday,The Camping Hut,3,3,20-30,female
12857,11901,2013,8.950000000000001,30004,Weekend,The Camping Hut,3,3,20-30,female
10970,10816,2012,56.949999999999996,10004,Weekend,The Camping Hut,1,3,30-40,male
12218,10816,2012,60.15,30001,Weekday,Camping Land,3,3,30-40,male
16102,10816,2013,55.9,30001,Weekday,Camping Land,3,3,30-40,male
16103,10816,2013,48.4,30001,Weekend,Camping Land,3,3,30-40,male
16104,10816,2013,19.5,30001,Weekend,Camping Land,3,3,30-40,male
11046,10816,2012,75.25,30003,Weekend,River Deep Camping,3,3,30-40,male
10974,10398,2012,52.3,10004,Weekend,The Camping Hut,1,3,30-40,male
12222,10398,2012,70.0,10001,Weekend,Camping Land,1,3,30-40,male
12221,10398,2012,81.1,30001,Weekend,Camping Land,3,3,30-40,male
14962,10398,2013,25.8,30002,Weekday,Outdoor,3,3,30-40,male
11047,10398,2012,62.9,30003,Weekend,River Deep Camping,3,3,30-40,male
10973,10398,2012,34.4,30004,Weekday,The Camping Hut,3,3,30-40,male
12896,10398,2013,42.949999999999996,30004,Weekday,The Camping Hut,3,3,30-40,male
10987,10161,2012,45.949999999999996,10004,Weekday,The Camping Hut,1,3,30-40,male
12253,10161,2012,52.05,40001,Weekend,Camping Land,4,3,30-40,male
16132,10161,2013,34.8,30001,Weekday,Camping Land,3,3,30-40,male
13019,10161,2013,27.0,30003,Weekend,River Deep Camping,3,3,30-40,male
10988,11452,2012,22.05,10004,Weekday,The Camping Hut,1,3,30-40,male
13021,11452,2013,44.5,20003,Weekend,River Deep Camping,2,3,30-40,male
15001,11452,2013,36.949999999999996,10002,Weekend,Outdoor,1,3,30-40,male
13022,11452,2013,61.1,30003,Weekday,River Deep Camping,3,3,30-40,male
13020,11452,2013,47.5,40003,Weekend,River Deep Camping,4,3,30-40,male
10994,11949,2012,10.850000000000001,10004,Weekday,The Camping Hut,1,3,30-40,female
11330,11949,2012,9.4,10002,Weekend,Outdoor,1,3,30-40,female
12259,11949,2012,10.3,30001,Weekend,Camping Land,3,3,30-40,female
12260,11949,2012,12.1,30001,Weekend,Camping Land,3,3,30-40,female
12262,11949,2012,10.1,30001,Weekend,Camping Land,3,3,30-40,female
16139,11949,2013,3.3,30001,Weekend,Camping Land,3,3,30-40,female
16140,11949,2013,10.05,30001,Weekend,Camping Land,3,3,30-40,female
11328,11949,2012,1.0,20001,Weekday,Camping Land,2,3,30-40,female
12261,11949,2012,13.2,20001,Weekday,Camping Land,2,3,30-40,female
16141,11949,2013,13.3,20001,Weekday,Camping Land,2,3,30-40,female
11329,11949,2012,7.95,30002,Weekend,Outdoor,3,3,30-40,female
15007,11949,2013,8.9,30002,Weekday,Outdoor,3,3,30-40,female
11073,11949,2012,20.85,30003,Weekday,River Deep Camping,3,3,30-40,female
11074,11949,2012,18.1,30003,Weekend,River Deep Camping,3,3,30-40,female
13027,11949,2013,13.450000000000001,30003,Weekend,River Deep Camping,3,3,30-40,female
13028,11949,2013,16.55,30003,Weekday,River Deep Camping,3,3,30-40,female
10992,11949,2012,17.650000000000002,30004,Weekday,The Camping Hut,3,3,30-40,female
10993,11949,2012,15.2,30004,Weekday,The Camping Hut,3,3,30-40,female
10997,11767,2012,12.65,10004,Weekend,The Camping Hut,1,3,30-40,female
11336,11767,2012,9.25,40002,Weekday,Outdoor,4,3,30-40,female
15012,11767,2013,7.2,40002,Weekday,Outdoor,4,3,30-40,female
11335,11767,2012,10.4,10002,Weekday,Outdoor,1,3,30-40,female
12265,11767,2012,13.4,30001,Weekday,Camping Land,3,3,30-40,female
12266,11767,2012,13.3,30001,Weekday,Camping Land,3,3,30-40,female
16145,11767,2013,5.1,30001,Weekday,Camping Land,3,3,30-40,female
11337,11767,2012,4.3,20001,Weekday,Camping Land,2,3,30-40,female
11338,11767,2012,18.55,30002,Weekend,Outdoor,3,3,30-40,female
15011,11767,2013,11.450000000000001,30002,Weekend,Outdoor,3,3,30-40,female
15013,11767,2013,12.05,30002,Weekday,Outdoor,3,3,30-40,female
15014,11767,2013,8.6,30002,Weekday,Outdoor,3,3,30-40,female
15015,11767,2013,7.1,30002,Weekday,Outdoor,3,3,30-40,female
15016,11767,2013,5.5,30002,Weekday,Outdoor,3,3,30-40,female
15017,11767,2013,10.6,30002,Weekday,Outdoor,3,3,30-40,female
15018,11767,2013,4.45,30002,Weekday,Outdoor,3,3,30-40,female
11078,11767,2012,7.2,30003,Weekend,River Deep Camping,3,3,30-40,female
11079,11767,2012,10.75,30003,Weekday,River Deep Camping,3,3,30-40,female
10996,11767,2012,17.650000000000002,30004,Weekend,The Camping Hut,3,3,30-40,female
12914,11767,2013,4.9,30004,Weekday,The Camping Hut,3,3,30-40,female
11000,11265,2012,17.35,10004,Weekday,The Camping Hut,1,3,30-40,female
12268,11265,2012,14.75,10001,Weekend,Camping Land,1,3,30-40,female
15023,11265,2013,3.5,40002,Weekday,Outdoor,4,3,30-40,female
10999,11265,2012,14.0,40004,Weekend,The Camping Hut,4,3,30-40,female
12917,11265,2013,3.2,40004,Weekday,The Camping Hut,4,3,30-40,female
12267,11265,2012,11.450000000000001,30001,Weekend,Camping Land,3,3,30-40,female
16146,11265,2013,4.2,30001,Weekday,Camping Land,3,3,30-40,female
16147,11265,2013,6.9,30001,Weekend,Camping Land,3,3,30-40,female
16148,11265,2013,6.05,30001,Weekend,Camping Land,3,3,30-40,female
11339,11265,2012,4.2,20001,Weekend,Camping Land,2,3,30-40,female
11340,11265,2012,13.4,30002,Weekend,Outdoor,3,3,30-40,female
11341,11265,2012,13.0,30002,Weekend,Outdoor,3,3,30-40,female
11342,11265,2012,5.5,30002,Weekend,Outdoor,3,3,30-40,female
15019,11265,2013,5.0,30002,Weekday,Outdoor,3,3,30-40,female
15020,11265,2013,13.4,30002,Weekday,Outdoor,3,3,30-40,female
15021,11265,2013,13.1,30002,Weekday,Outdoor,3,3,30-40,female
15022,11265,2013,5.25,30002,Weekday,Outdoor,3,3,30-40,female
11080,11265,2012,7.8,30003,Weekend,River Deep Camping,3,3,30-40,female
10998,11265,2012,17.25,30004,Weekday,The Camping Hut,3,3,30-40,female
12915,11265,2013,9.950000000000001,30004,Weekday,The Camping Hut,3,3,30-40,female
12916,11265,2013,11.5,30004,Weekday,The Camping Hut,3,3,30-40,female
12918,11265,2013,13.8,30004,Weekend,The Camping Hut,3,3,30-40,female
11001,11265,2012,13.75,20004,Weekday,The Camping Hut,2,3,30-40,female
11029,10619,2012,17.2,10004,Weekend,The Camping Hut,1,3,30-40,female
12937,10619,2013,10.6,10004,Weekend,The Camping Hut,1,3,30-40,female
12313,10619,2012,13.65,10001,Weekend,Camping Land,1,3,30-40,female
11390,10619,2012,18.3,40002,Weekend,Outdoor,4,3,30-40,female
11392,10619,2012,12.1,40002,Weekend,Outdoor,4,3,30-40,female
11391,10619,2012,15.2,10002,Weekday,Outdoor,1,3,30-40,female
15065,10619,2013,5.1,10002,Weekend,Outdoor,1,3,30-40,female
15068,10619,2013,2.65,10002,Weekday,Outdoor,1,3,30-40,female
12312,10619,2012,1.6,30001,Weekday,Camping Land,3,3,30-40,female
16177,10619,2013,13.1,30001,Weekday,Camping Land,3,3,30-40,female
11393,10619,2012,15.15,30002,Weekend,Outdoor,3,3,30-40,female
15066,10619,2013,4.6499999999999995,30002,Weekday,Outdoor,3,3,30-40,female
15067,10619,2013,11.950000000000001,30002,Weekend,Outdoor,3,3,30-40,female
15069,10619,2013,3.3,30002,Weekend,Outdoor,3,3,30-40,female
11028,10619,2012,21.650000000000002,30004,Weekend,The Camping Hut,3,3,30-40,female
11030,10619,2012,12.0,30004,Weekend,The Camping Hut,3,3,30-40,female
12938,10619,2013,6.75,30004,Weekday,The Camping Hut,3,3,30-40,female
12939,10619,2013,11.350000000000001,30004,Weekday,The Camping Hut,3,3,30-40,female
11103,10619,2012,16.5,40003,Weekend,River Deep Camping,4,3,30-40,female
11044,10578,2012,20.25,10004,Weekend,The Camping Hut,1,3,30-40,female
11406,10578,2012,16.3,40002,Weekend,Outdoor,4,3,30-40,female
11407,10578,2012,16.6,40002,Weekend,Outdoor,4,3,30-40,female
16195,10578,2013,9.8,30001,Weekday,Camping Land,3,3,30-40,female
16196,10578,2013,8.4,30001,Weekend,Camping Land,3,3,30-40,female
12334,10578,2012,7.1499999999999995,20001,Weekday,Camping Land,2,3,30-40,female
11405,10578,2012,16.4,30002,Weekend,Outdoor,3,3,30-40,female
11408,10578,2012,13.75,30002,Weekend,Outdoor,3,3,30-40,female
11409,10578,2012,9.75,30002,Weekend,Outdoor,3,3,30-40,female
15091,10578,2013,8.75,30002,Weekday,Outdoor,3,3,30-40,female
15092,10578,2013,6.85,30002,Weekday,Outdoor,3,3,30-40,female
15093,10578,2013,9.5,30002,Weekend,Outdoor,3,3,30-40,female
13063,10578,2013,12.75,30003,Weekend,River Deep Camping,3,3,30-40,female
13064,10578,2013,13.450000000000001,30003,Weekday,River Deep Camping,3,3,30-40,female
11043,10578,2012,16.35,30004,Weekend,The Camping Hut,3,3,30-40,female
12948,10578,2013,3.8,30004,Weekend,The Camping Hut,3,3,30-40,female
12949,10578,2013,7.25,30004,Weekend,The Camping Hut,3,3,30-40,female
11042,10578,2012,14.4,20004,Weekday,The Camping Hut,2,3,30-40,female
11058,10853,2012,10.9,10004,Weekend,The Camping Hut,1,3,30-40,female
16212,10853,2013,7.25,10001,Weekend,Camping Land,1,3,30-40,female
15118,10853,2013,1.0,40002,Weekday,Outdoor,4,3,30-40,female
12962,10853,2013,17.45,40004,Weekday,The Camping Hut,4,3,30-40,female
12352,10853,2012,14.05,30001,Weekday,Camping Land,3,3,30-40,female
12353,10853,2012,15.2,30001,Weekday,Camping Land,3,3,30-40,female
16210,10853,2013,1.5,30001,Weekend,Camping Land,3,3,30-40,female
16211,10853,2013,12.05,30001,Weekday,Camping Land,3,3,30-40,female
11425,10853,2012,13.6,20001,Weekend,Camping Land,2,3,30-40,female
15114,10853,2013,11.850000000000001,20001,Weekend,Camping Land,2,3,30-40,female
15113,10853,2013,8.5,30002,Weekend,Outdoor,3,3,30-40,female
15115,10853,2013,3.3,30002,Weekend,Outdoor,3,3,30-40,female
15116,10853,2013,10.65,30002,Weekday,Outdoor,3,3,30-40,female
15117,10853,2013,7.55,30002,Weekend,Outdoor,3,3,30-40,female
15119,10853,2013,13.6,30002,Weekend,Outdoor,3,3,30-40,female
11057,10853,2012,9.75,30004,Weekday,The Camping Hut,3,3,30-40,female
11059,10853,2012,7.6499999999999995,30004,Weekend,The Camping Hut,3,3,30-40,female
11101,11082,2012,14.0,10004,Weekend,The Camping Hut,1,3,30-40,female
13007,11082,2013,4.95,10004,Weekday,The Camping Hut,1,3,30-40,female
15202,11082,2013,5.55,40002,Weekend,Outdoor,4,3,30-40,female
13008,11082,2013,13.9,40004,Weekend,The Camping Hut,4,3,30-40,female
13009,11082,2013,5.6,40004,Weekend,The Camping Hut,4,3,30-40,female
13010,11082,2013,4.25,40004,Weekend,The Camping Hut,4,3,30-40,female
12402,11082,2012,1.9,40001,Weekend,Camping Land,4,3,30-40,female
12403,11082,2012,13.4,40001,Weekday,Camping Land,4,3,30-40,female
12404,11082,2012,16.1,30001,Weekend,Camping Land,3,3,30-40,female
16270,11082,2013,7.5,30001,Weekend,Camping Land,3,3,30-40,female
11476,11082,2012,7.2,30002,Weekend,Outdoor,3,3,30-40,female
11477,11082,2012,10.75,30002,Weekday,Outdoor,3,3,30-40,female
11478,11082,2012,13.850000000000001,30002,Weekday,Outdoor,3,3,30-40,female
11479,11082,2012,11.850000000000001,30002,Weekday,Outdoor,3,3,30-40,female
11480,11082,2012,9.75,30002,Weekend,Outdoor,3,3,30-40,female
15203,11082,2013,11.4,30002,Weekend,Outdoor,3,3,30-40,female
11166,11082,2012,8.0,30003,Weekday,River Deep Camping,3,3,30-40,female
11167,11082,2012,11.4,30003,Weekend,River Deep Camping,3,3,30-40,female
11168,11082,2012,7.45,30003,Weekend,River Deep Camping,3,3,30-40,female
13114,11082,2013,18.85,30003,Weekend,River Deep Camping,3,3,30-40,female
13006,11082,2013,4.6,30004,Weekday,The Camping Hut,3,3,30-40,female
13115,11082,2013,13.8,40003,Weekday,River Deep Camping,4,3,30-40,female
13116,11082,2013,6.75,40003,Weekday,River Deep Camping,4,3,30-40,female
11130,10364,2012,18.7,10004,Weekend,The Camping Hut,1,3,30-40,female
13140,10364,2013,10.3,20003,Weekday,River Deep Camping,2,3,30-40,female
15242,10364,2013,9.5,40002,Weekday,Outdoor,4,3,30-40,female
12439,10364,2012,11.25,40001,Weekday,Camping Land,4,3,30-40,female
12440,10364,2012,11.9,30001,Weekday,Camping Land,3,3,30-40,female
12441,10364,2012,14.4,30001,Weekend,Camping Land,3,3,30-40,female
16288,10364,2013,13.2,30001,Weekday,Camping Land,3,3,30-40,female
16289,10364,2013,4.95,30001,Weekday,Camping Land,3,3,30-40,female
11509,10364,2012,8.65,30002,Weekday,Outdoor,3,3,30-40,female
11510,10364,2012,8.5,30002,Weekend,Outdoor,3,3,30-40,female
15243,10364,2013,7.2,30002,Weekend,Outdoor,3,3,30-40,female
11198,10364,2012,11.4,30003,Weekend,River Deep Camping,3,3,30-40,female
11129,10364,2012,15.05,30004,Weekday,The Camping Hut,3,3,30-40,female
11131,10364,2012,17.35,30004,Weekday,The Camping Hut,3,3,30-40,female
11132,10364,2012,11.8,30004,Weekend,The Camping Hut,3,3,30-40,female
11133,10364,2012,17.5,30004,Weekday,The Camping Hut,3,3,30-40,female
13035,10364,2013,6.95,30004,Weekend,The Camping Hut,3,3,30-40,female
13036,10364,2013,8.15,30004,Weekend,The Camping Hut,3,3,30-40,female
13037,10364,2013,9.9,30004,Weekend,The Camping Hut,3,3,30-40,female
11197,10364,2012,9.4,40003,Weekend,River Deep Camping,4,3,30-40,female
11141,10658,2012,5.5,10004,Weekday,The Camping Hut,1,3,30-40,female
11210,10658,2012,13.25,20003,Weekday,River Deep Camping,2,3,30-40,female
12458,10658,2012,12.25,30001,Weekday,Camping Land,3,3,30-40,female
12459,10658,2012,12.3,30001,Weekend,Camping Land,3,3,30-40,female
12460,10658,2012,3.6,30001,Weekend,Camping Land,3,3,30-40,female
16295,10658,2013,11.05,30001,Weekday,Camping Land,3,3,30-40,female
16296,10658,2013,7.25,30001,Weekend,Camping Land,3,3,30-40,female
16297,10658,2013,10.65,30001,Weekend,Camping Land,3,3,30-40,female
16298,10658,2013,6.6499999999999995,30001,Weekend,Camping Land,3,3,30-40,female
15264,10658,2013,2.15,20001,Weekend,Camping Land,2,3,30-40,female
11520,10658,2012,7.7,30002,Weekday,Outdoor,3,3,30-40,female
11521,10658,2012,11.850000000000001,30002,Weekday,Outdoor,3,3,30-40,female
11522,10658,2012,18.7,30002,Weekday,Outdoor,3,3,30-40,female
11523,10658,2012,6.55,30002,Weekday,Outdoor,3,3,30-40,female
11524,10658,2012,7.4,30002,Weekday,Outdoor,3,3,30-40,female
11525,10658,2012,6.6499999999999995,30002,Weekday,Outdoor,3,3,30-40,female
15262,10658,2013,5.4,30002,Weekend,Outdoor,3,3,30-40,female
15263,10658,2013,6.1,30002,Weekend,Outdoor,3,3,30-40,female
15265,10658,2013,12.350000000000001,30002,Weekend,Outdoor,3,3,30-40,female
11211,10658,2012,14.05,30003,Weekend,River Deep Camping,3,3,30-40,female
13150,10658,2013,7.05,30003,Weekend,River Deep Camping,3,3,30-40,female
13151,10658,2013,5.3,30003,Weekend,River Deep Camping,3,3,30-40,female
13049,10658,2013,10.75,30004,Weekend,The Camping Hut,3,3,30-40,female
11140,10658,2012,17.150000000000002,20004,Weekday,The Camping Hut,2,3,30-40,female
11165,10711,2012,9.15,10004,Weekday,The Camping Hut,1,3,30-40,female
